File;Incident ID;Incident Date;State;City Or County;Address;Victims Killed;Victims Injured;Total Victims;Suspects Killed;Suspects Injured;Suspects Arrested;Business/Location Name;FIPS;County;LZIP;Population;Crime Rate;Unemployment;PopulrVoteParty;Cost of Living;Median Income;Diversity Rank (Race);Diversity Rank (Gender)
SS;2594978;2023-05-09T00:00:00Z;Ohio;Warren (Champion);5976 Mahoning Ave NW;0;0;0;0;0;0;Central Elementary School;39155;Trumbull County;44483.0;200643.0;21/1000;5.19%;R;$62237.62;$61474.02;2924.0;2838.0
SS;2596538;2023-05-08T00:00:00Z;Texas;Lubbock;4910 29th Dr;0;0;0;0;0;0;Coronado High School;48303;Lubbock County;79364.0;317561.0;53/1000;3.47%;R;$67056.88;$71320.26;2990.0;2975.0
SS;2592201;2023-05-08T00:00:00Z;North Carolina;Indian Trail;1409 Wesley Chapel Rd;0;0;0;0;0;0;Sun Valley Middle School;37179;Union County;28173.0;249070.0;20/1000;3.25%;D;$79778.87;$93832.39;2749.0;2780.0
SS;2596580;2023-05-08T00:00:00Z;South Carolina;Summerville;1101 Boone Hill Rd;0;0;0;0;0;1;Summerville High School;45035;Dorchester County;29437.0;166133.0;34/1000;2.99%;R;$73678.06;$80913.89;1524.0;2447.0
SS;2595641;2023-05-08T00:00:00Z;Mississippi;Bay St Louis;;0;0;0;0;0;1;;28045;Hancock County;39556.0;46094.0;21/1000;4.25%;R;$66387.13;$59719.18;1042.0;1524.0
SS;2596042;2023-05-08T00:00:00Z;New Hampshire;New Ipswich;175 Turnpike Rd;0;0;0;0;0;0;Mascenic Regional High School;33011;Hillsborough County;3060.0;426594.0;17/1000;2.65%;D;$80731.35;$103199.10;2956.0;2969.0
SS;2591797;2023-05-08T00:00:00Z;Nevada;Las Vegas;2436 N Pecos Rd;0;1;1;0;0;2;Ed Von Tobel Middle School;32003;Clark County;89018.0;2322985.0;33/1000;6.39%;D;$75364.63;$71994.88;3102.0;3117.0
SS;2592366;2023-05-08T00:00:00Z;Pennsylvania;Philadelphia;2900 W Clearfield St;0;0;0;0;0;0;E. Washington Rhodes Elementary School;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
SS;2589416;2023-05-05T00:00:00Z;Texas;Irving;3700 N MacArthur Blvd;0;0;0;0;0;2;MacArthur High School;48113;Dallas County;75146.0;2600840.0;36/1000;3.85%;R;$72227.78;$68960.61;3125.0;3129.0
SS;2590615;2023-05-05T00:00:00Z;Texas;Bullard;2016 Panther Crossing;0;0;0;0;0;1;Bullard Primary School;48423;Smith County;75791.0;241922.0;30/1000;3.86%;R;$70709.28;$71438.34;2616.0;2791.0
SS;2594601;2023-05-04T00:00:00Z;Mississippi;Bay St Louis;750 Blue Meadow Rd;0;0;0;0;0;1;Bay High School;28045;Hancock County;39556.0;46094.0;21/1000;4.25%;R;$66387.13;$59719.18;1042.0;1524.0
SS;2589282;2023-05-04T00:00:00Z;North Carolina;Wilmington;555 Halyburton Memorial Pkwy;0;0;0;0;0;1;Eugene Ashley High School;37129;New Hanover County;28412.0;234921.0;34/1000;3.39%;D;$80082.36;$78794.52;2511.0;2710.0
SS;2588807;2023-05-04T00:00:00Z;Nevada;Las Vegas;1900 S Lisa Ln;0;0;0;0;0;0;Herbert A Derfelt Elementary School;32003;Clark County;89018.0;2322985.0;33/1000;6.39%;D;$75364.63;$71994.88;3102.0;3117.0
SS;2589251;2023-05-04T00:00:00Z;Wisconsin;Kenosha;3700 Washington Rd;0;0;0;0;0;1;Bradford High School;55059;Kenosha County;53144.0;167817.0;21/1000;3.40%;D;$80184.28;$81019.66;2471.0;2704.0
SS;2588497;2023-05-04T00:00:00Z;Maryland;Hyattsville (Landover);900 Nalley Rd;0;0;0;0;0;1;G. James Gholson Middle School;24033;Prince George's County;20782.0;946971.0;26/1000;3.66%;D;$86111.53;$100715.20;3072.0;3066.0
SS;2588363;2023-05-04T00:00:00Z;Texas;Sugar Land;14777 Voss Rd;0;0;0;0;0;1;Issac H Kempner Senior High School;48157;Fort Bend County;77489.0;889146.0;14/1000;4.08%;R;$82355.13;$111113.88;3045.0;3028.0
SS;2588059;2023-05-03T00:00:00Z;Minnesota;Mankato;1351 S Riverfront Dr;0;0;0;0;0;1;Mankato West High School;27013;Blue Earth County;56001.0;69631.0;24/1000;2.31%;D;$82456.66;$81290.73;2361.0;2412.0
SS;2588647;2023-05-03T00:00:00Z;Michigan;Muskegon;125 Catherine Ave;0;0;0;0;0;1;Muskegon Covenant Academy;26121;Muskegon County;49442.0;176565.0;34/1000;5.37%;D;$67131.36;$62467.99;2844.0;2857.0
SS;2587545;2023-05-03T00:00:00Z;Michigan;Grand Rapids;1205 Cesar E Chavez Ave SW;0;0;0;0;0;0;Cesar E. Chavez Elementary School;26081;Kent County;49506.0;659083.0;22/1000;3.62%;D;$74072.10;$79253.52;3069.0;3073.0
SS;2587905;2023-05-03T00:00:00Z;Kansas;Lawrence;4700 Overland Dr;0;0;0;0;0;1;Free State High School;20045;Douglas County;66044.0;119964.0;2/1000;2.65%;R;$79494.10;$90440.78;1104.0;2450.0
SS;2587625;2023-05-03T00:00:00Z;North Carolina;Winston Salem (Winston-salem);2100 Silas Creek Pkwy;0;0;0;0;0;0;Forsyth Technical Community College;37067;Forsyth County;27101.0;389157.0;45/1000;3.85%;D;$67151.36;$69169.05;2855.0;2945.0
SS;2588938;2023-05-03T00:00:00Z;Florida;Gainesville;11525 NW 39th Ave;0;0;0;0;0;0;Meadowbrook Elementary School;12001;Alachua County;32609.0;284030.0;33/1000;2.89%;R;$73451.16;$77956.63;2836.0;2893.0
SS;2586871;2023-05-02T00:00:00Z;Virginia;Waynesboro;840 King Ave;0;0;0;0;0;0;William Perry Elementary School;51015;Augusta County;22939.0;78064.0;10/1000;2.67%;D;$78003.55;$75494.30;2249.0;2382.0
SS;2588804;2023-05-02T00:00:00Z;Virginia;Woodbridge;1650 Prince William Pkwy;0;0;0;0;0;1;Fred Lynn Middle School;51153;Prince William County;22108.0;486943.0;13/1000;2.81%;D;$103448.98;$121311.28;2848.0;2939.0
SS;2587574;2023-05-02T00:00:00Z;Minnesota;St Paul;235 Marshall Ave;0;0;0;0;1;0;St. Paul College;27123;Ramsey County;55116.0;536413.0;35/1000;2.77%;D;$85936.73;$88227.98;3076.0;3090.0
SS;2588357;2023-05-02T00:00:00Z;South Carolina;Charleston;21 McClennan Banks Dr;0;0;0;0;0;1;McClennan Banks Parking Garage / K Lot;45019;Charleston County;29466.0;419279.0;32/1000;2.84%;R;$76756.43;$86572.73;2926.0;2929.0
SS;2594378;2023-05-02T00:00:00Z;Indiana;Gary;131 E 5th Ave;0;0;0;0;0;1;Gary Middle College;18089;Lake County;46409.0;499689.0;31/1000;4.79%;R;$73875.60;$71694.02;3004.0;2967.0
SS;2587217;2023-05-02T00:00:00Z;Ohio;Cleveland (Pepper Pike);32000 Chagrin Blvd;0;0;0;0;0;1;Orange High School;39035;Cuyahoga County;44141.0;1236041.0;33/1000;5.14%;R;$66327.70;$70358.12;3117.0;3106.0
SS;2588102;2023-05-02T00:00:00Z;Kentucky;Louisville (Shively);2501 Rockford Ln;0;0;0;0;0;1;Western High School;21111;Jefferson County;40118.0;773399.0;50/1000;3.92%;R;$72346.97;$75863.96;3067.0;3039.0
SS;2588224;2023-05-01T00:00:00Z;Maryland;Oxon Hill;Iverson St and Sutler Dr;0;0;0;0;0;3;;24033;Prince George's County;20782.0;946971.0;26/1000;3.66%;D;$86111.53;$100715.20;3072.0;3066.0
SS;2588513;2023-05-01T00:00:00Z;Indiana;Fort Wayne;4509 Homestead Rd;0;0;0;0;0;0;Summit Middle School;18003;Allen County;46818.0;391449.0;29/1000;2.95%;R;$72079.28;$70590.18;2852.0;2874.0
SS;2586673;2023-05-01T00:00:00Z;Pennsylvania;Mc Kees Rocks (Mckees Rocks);1105 Valley St;0;0;0;0;0;0;Sto-Rox Jr./Sr. High School;42003;Allegheny County;15132.0;1233253.0;24/1000;4.39%;D;$72874.88;$87770.01;3081.0;3084.0
SS;2586600;2023-05-01T00:00:00Z;California;Los Angeles;4650 W Olympic Blvd;0;0;0;0;0;1;Los Angeles High School;6037;Los Angeles County;90210.0;9721138.0;32/1000;5.17%;D;$97766.39;$78729.84;3134.0;3134.0
SS;2585980;2023-05-01T00:00:00Z;Michigan;Flint;2820 Saginaw St;0;1;1;0;0;1;International Academy;26049;Genesee County;48507.0;401983.0;30/1000;5.92%;D;$64738.54;$62796.57;3037.0;3012.0
SS;2585445;2023-04-30T00:00:00Z;California;Palmdale;37423 70th St. East;0;0;0;0;0;0;Pete Knight High School;6037;Los Angeles County;90210.0;9721138.0;32/1000;5.17%;D;$97766.39;$78729.84;3134.0;3134.0
SS;2589008;2023-04-29T00:00:00Z;Virginia;Springfield;7200 Fullerton Rd;0;0;0;0;0;2;Dominion Defense;51059;Fairfax County;22032.0;1138331.0;15/1000;2.53%;D;$110032.50;$148568.38;3039.0;3059.0
SS;2584191;2023-04-29T00:00:00Z;Florida;Tallahassee;808 W Tennessee St;0;1;1;0;0;1;Florida State University - Degraff Hall;12073;Leon County;32304.0;297369.0;55/1000;3.06%;R;$71957.01;$79507.14;2827.0;2813.0
SS;2584547;2023-04-28T00:00:00Z;Colorado;Colorado Springs;2115 Afton Way;0;0;0;0;0;1;Roy J Wasson Academic Campus;8041;El Paso County;80831.0;740567.0;31/1000;3.36%;D;$81770.59;$84155.59;2997.0;3072.0
SS;2583557;2023-04-28T00:00:00Z;Tennessee;Knoxville;3300 Sutherland Ave;0;1;1;0;0;1;West High School;47093;Knox County;37920.0;494574.0;35/1000;2.95%;R;$68106.31;$78446.43;2882.0;2931.0
SS;2583495;2023-04-28T00:00:00Z;South Carolina;Swansea;450 Old Swamp Rd;0;0;0;0;0;0;Sandy Run K8 School;45063;Lexington County;29072.0;304797.0;27/1000;2.75%;R;$69201.39;$76528.32;2596.0;2844.0
SS;2587436;2023-04-28T00:00:00Z;Texas;Houston;8501 Howard Dr;0;0;0;0;0;2;Cesar Chavez High School;48201;Harris County;77338.0;4780913.0;41/1000;4.41%;R;$68223.99;$73169.57;3132.0;3131.0
SS;2584202;2023-04-28T00:00:00Z;Texas;Houston;6602 Winfield Rd;0;0;0;0;0;1;YES Prep North Forest Secondary School;48201;Harris County;77338.0;4780913.0;41/1000;4.41%;R;$68223.99;$73169.57;3132.0;3131.0
SS;2583940;2023-04-28T00:00:00Z;Kentucky;Louisville;4615 Taylor Blvd;0;0;0;0;0;1;Iroquois High School;21111;Jefferson County;40118.0;773399.0;50/1000;3.92%;R;$72346.97;$75863.96;3067.0;3039.0
SS;2582779;2023-04-27T00:00:00Z;Virginia;Richmond;4314 Crutchfield St;0;2;2;0;0;1;George Wythe High School;51760;Richmond city;23219.0;229395.0;44/1000;3.52%;D;$76501.36;$66234.39;2850.0;2864.0
SS;2585794;2023-04-27T00:00:00Z;Wisconsin;Milwaukee;3300 S 39th St;0;0;0;0;0;1;Audubon Tech Middle/High School;55079;Milwaukee County;53227.0;918661.0;50/1000;3.82%;D;$72420.60;$66745.75;3084.0;3091.0
SS;2610971;2023-04-27T00:00:00Z;New York;Lake Katrine;65 Fording Place Rd;0;0;0;0;0;1;M. Clifford Miller Middle School;36111;Ulster County;12528.0;182319.0;14/1000;3.26%;D;$100366.26;$85049.95;2020.0;2617.0
SS;2583241;2023-04-27T00:00:00Z;North Carolina;Reidsville;1903 S Park Dr;0;0;0;0;0;0;Reidsville Middle School;37157;Rockingham County;27320.0;91957.0;30/1000;4.32%;D;$62400.62;$56187.92;1543.0;2323.0
SS;2582770;2023-04-27T00:00:00Z;Connecticut;Waterbury;300 Pierpont Rd;0;0;0;0;0;1;Crosby High School;9009;New Haven County;6418.0;863700.0;27/1000;4.50%;D;$88957.67;$92875.39;3019.0;3063.0
SS;2583850;2023-04-26T00:00:00Z;Missouri;Blue Springs;1200 SE Adams Dairy Pkwy;0;0;0;0;0;1;Blue Springs South High School;29095;Jackson County;64133.0;716531.0;60/1000;2.94%;R;$73555.42;$73465.30;3038.0;3078.0
SS;2582305;2023-04-26T00:00:00Z;Kentucky;Louisville;4901 Exeter Ave;0;0;0;0;0;1;Newburg Middle School;21111;Jefferson County;40118.0;773399.0;50/1000;3.92%;R;$72346.97;$75863.96;3067.0;3039.0
SS;2584297;2023-04-26T00:00:00Z;Pennsylvania;Scranton;3427 N Main Ave;0;0;0;0;0;1;Johnson College of Technology;42069;Lackawanna County;18508.0;215615.0;18/1000;4.95%;D;$70219.21;$71388.02;2636.0;2717.0
SS;2584232;2023-04-26T00:00:00Z;Pennsylvania;Reading;801 N 13th St;0;0;0;0;0;1;Reading Senior High School;42011;Berks County;19533.0;430449.0;18/1000;4.51%;D;$77582.51;$79812.11;2949.0;2878.0
SS;2593278;2023-04-26T00:00:00Z;California;Martinez;4955 Alhambra Valley Rd;0;0;0;0;0;1;John Swett Elementary School;6013;Contra Costa County;94803.0;1156966.0;29/1000;3.65%;D;$118776.18;$117607.52;3088.0;3096.0
SS;2582814;2023-04-26T00:00:00Z;Florida;Panama City;924 Bay Ave;0;0;0;0;0;1;Rosenwald High School;12005;Bay County;32401.0;185134.0;40/1000;2.76%;R;$72379.42;$69290.22;2517.0;2787.0
SS;2582694;2023-04-26T00:00:00Z;Arkansas;Maumelle;100 Victory Ln;0;0;0;0;0;1;Maumelle High School;5119;Pulaski County;72209.0;399145.0;66/1000;3.61%;R;$69854.46;$69916.59;2987.0;2971.0
SS;2587592;2023-04-26T00:00:00Z;Nevada;Las Vegas;1139 N Linn Ln;0;0;0;0;0;1;Eldorado High School;32003;Clark County;89018.0;2322985.0;33/1000;6.39%;D;$75364.63;$71994.88;3102.0;3117.0
SS;2583230;2023-04-26T00:00:00Z;New Mexico;Santa Fe;13 San Marcos Loop;0;0;0;0;0;0;Turquoise Trail Charter School;35049;Santa Fe County;87504.0;155664.0;31/1000;3.73%;D;$73724.87;$75058.93;2791.0;2771.0
SS;2582409;2023-04-26T00:00:00Z;Wisconsin;Madison;201 S Gammon Rd;0;0;0;0;0;1;Vel Philips Memorial High School;55025;Dane County;53575.0;568203.0;21/1000;2.21%;D;$84673.33;$102734.98;2992.0;3023.0
SS;2582294;2023-04-25T00:00:00Z;New York;Buffalo;756 St Lawrence Ave;0;0;0;0;0;1;Academy School #131;36029;Erie County;14224.0;950312.0;27/1000;3.72%;D;$80310.56;$80262.88;3053.0;3062.0
SS;2581021;2023-04-25T00:00:00Z;Tennessee;Nashville;1200 2nd Ave S;0;0;0;0;0;1;Johnson Alternative Learning Center;47037;Davidson County;37210.0;708144.0;47/1000;2.89%;R;$76713.77;$74837.13;3044.0;3026.0
SS;2587844;2023-04-25T00:00:00Z;Virginia;Marion;134 Wilden St;0;0;0;0;0;1;Marion Middle School;51173;Smyth County;24354.0;29449.0;23/1000;3.28%;D;$64915.81;$53997.70;2197.0;1891.0
SS;2581302;2023-04-25T00:00:00Z;Florida;Fort Lauderdale (Lauderdale Lakes);3925 FL-7;0;0;0;0;0;1;Park Lakes Elementary School;12011;Broward County;33063.0;1947026.0;34/1000;2.95%;R;$84998.59;$73116.17;3110.0;3107.0
SS;2580940;2023-04-25T00:00:00Z;Colorado;Boulder;3300 Baseline Rd;0;0;0;0;0;0;CU Boulder Williams Village;8013;Boulder County;80455.0;327468.0;25/1000;2.59%;D;$101991.82;$115841.38;2941.0;2884.0
SS;2581809;2023-04-25T00:00:00Z;Georgia;Lilburn;130 Killian Hill Rd SW;0;0;0;0;0;0;Trickum Middle School;13135;Gwinnett County;30046.0;975353.0;22/1000;2.77%;D;$80083.05;$81718.92;2980.0;2988.0
SS;2581770;2023-04-25T00:00:00Z;North Carolina;Wilmington;555 Halyburton Memorial Pkwy;0;0;0;0;0;1;Eugene Ashley High School;37129;New Hanover County;28412.0;234921.0;34/1000;3.39%;D;$80082.36;$78794.52;2511.0;2710.0
SS;2581218;2023-04-24T00:00:00Z;Virginia;Oak Hall;8210 Lankford Hwy;0;0;0;0;0;1;Arcadia High School;51001;Accomack County;23416.0;33191.0;17/1000;3.38%;D;$65524.01;$59259.16;1851.0;1823.0
SS;2582141;2023-04-24T00:00:00Z;Illinois;Belleville;1801 Central School Rd;0;0;0;0;0;1;Central Junior High School;17163;St. Clair County;62059.0;252671.0;32/1000;4.49%;D;$74381.17;$77036.59;3017.0;2917.0
SS;2580280;2023-04-24T00:00:00Z;Illinois;Dixon;315 Lincoln Statue Dr;0;0;0;0;0;1;Dixon High School;17103;Lee County;61353.0;33848.0;15/1000;4.12%;D;$66392.88;$77645.51;2356.0;2097.0
SS;2581967;2023-04-24T00:00:00Z;Indiana;Greentown;421 S Harrison St;0;0;0;0;0;1;Eastern High School;18067;Howard County;46902.0;83574.0;31/1000;5.26%;R;$69758.45;$66264.16;2085.0;2430.0
SS;2581131;2023-04-24T00:00:00Z;Indiana;Muncie;801 N Walnut St;0;0;0;0;0;0;Central High School;18035;Delaware County;47303.0;112031.0;33/1000;3.66%;R;$68124.27;$61300.49;2565.0;2558.0
SS;2580125;2023-04-24T00:00:00Z;Oklahoma;Oklahoma City (Midwest City);6420 SE 15th St;1;0;1;0;0;1;Rose State College;40109;Oklahoma County;73008.0;802559.0;40/1000;3.03%;R;$73135.65;$70635.37;2878.0;3051.0
SS;2580098;2023-04-24T00:00:00Z;Texas;Roscoe;700 Elm St;1;0;1;0;0;0;Roscoe Collegiate High School;48353;Nolan County;79556.0;14473.0;47/1000;3.89%;R;$61262.30;$59261.21;1249.0;1666.0
SS;2580175;2023-04-24T00:00:00Z;Texas;Port Arthur;3501 Lucian Adams St;0;0;0;0;0;1;Memorial High School;48245;Jefferson County;77706.0;250830.0;41/1000;6.63%;R;$61601.18;$64599.68;2961.0;2952.0
SS;2580132;2023-04-24T00:00:00Z;Wisconsin;Superior;2600 Catlin Ave;0;0;0;0;0;0;Superior High School;55031;Douglas County;54838.0;44144.0;35/1000;4.25%;D;$74806.19;$70475.18;1734.0;1826.0
SS;2587582;2023-04-24T00:00:00Z;Nevada;Las Vegas;4601 W Bonanza Rd;0;0;0;0;0;1;Western High School;32003;Clark County;89018.0;2322985.0;33/1000;6.39%;D;$75364.63;$71994.88;3102.0;3117.0
SS;2580827;2023-04-24T00:00:00Z;Florida;Tavares;603 N New Hampshire Ave;0;0;0;0;0;1;Tavares High School;12069;Lake County;32757.0;410139.0;18/1000;3.12%;R;$75418.51;$67487.12;2719.0;2851.0
SS;2581702;2023-04-24T00:00:00Z;California;Morgan Hill;85 Tilton Ave;0;0;0;0;0;1;Central High School;6085;Santa Clara County;95020.0;1870945.0;26/1000;2.72%;D;$133914.75;$144424.11;3121.0;3112.0
SS;2580580;2023-04-24T00:00:00Z;Michigan;Grand Rapids (Walker);4463 Leonard St NW;0;0;0;0;0;0;W Michigan Academy of Environmental Science;26081;Kent County;49506.0;659083.0;22/1000;3.62%;D;$74072.10;$79253.52;3069.0;3073.0
SS;2600121;2023-04-23T00:00:00Z;Minnesota;Minneapolis;2600 N 44th Ave;0;0;0;0;0;1;Loring Elementary School;27053;Hennepin County;55369.0;1260121.0;32/1000;2.54%;D;$92792.94;$108344.52;3116.0;3119.0
SS;2578987;2023-04-21T00:00:00Z;Pennsylvania;Philadelphia;3141 Chestnut St;0;1;1;0;0;0;Drexel University;42101;Philadelphia County;19140.0;1567258.0;42/1000;5.71%;D;$78477.67;$56599.68;3098.0;3100.0
SS;2579259;2023-04-21T00:00:00Z;California;San Jose;1635 Park Ave;0;0;0;0;0;1;Herbert Hoover Middle School;6085;Santa Clara County;95020.0;1870945.0;26/1000;2.72%;D;$133914.75;$144424.11;3121.0;3112.0
SS;2578308;2023-04-21T00:00:00Z;Texas;Tyler;3535 Lion Ln;0;0;0;0;0;1;Tyler High School;48423;Smith County;75791.0;241922.0;30/1000;3.86%;R;$70709.28;$71438.34;2616.0;2791.0
SS;2578299;2023-04-21T00:00:00Z;New York;Mount Vernon;170 E Lincoln Ave;0;0;0;0;0;1;Lincoln School;36119;Westchester County;10706.0;990427.0;13/1000;3.22%;D;$122778.32;$128014.41;3062.0;3069.0
SS;2608058;2023-04-20T00:00:00Z;Arizona;Mesa;2700 E Brown Rd;0;0;0;0;0;1;Mountain View High School;4013;Maricopa County;85320.0;4551524.0;32/1000;3.46%;D;$82847.38;$78828.41;3131.0;3132.0
SS;2577989;2023-04-20T00:00:00Z;Pennsylvania;York;1800 Hollywood Dr;0;0;0;0;0;1;York Suburban High Schoo;42133;York County;17401.0;461058.0;18/1000;3.94%;D;$79446.63;$80899.52;2919.0;2927.0
SS;2578297;2023-04-20T00:00:00Z;Kentucky;Louisville;6300 Terry Rd;0;0;0;0;0;1;Conway Middle School;21111;Jefferson County;40118.0;773399.0;50/1000;3.92%;R;$72346.97;$75863.96;3067.0;3039.0
SS;2582145;2023-04-19T00:00:00Z;New Mexico;Albuquerque;8100 Rainbow Blvd NW;0;0;0;0;0;1;Volcano Vista High School;35001;Bernalillo County;87026.0;672508.0;74/1000;3.76%;D;$67375.24;$69691.71;3066.0;3053.0
SS;2577485;2023-04-19T00:00:00Z;Texas;Houston;1100 W Main St;0;0;0;0;0;1;University of St Thomas / Doherty Library;48201;Harris County;77338.0;4780913.0;41/1000;4.41%;R;$68223.99;$73169.57;3132.0;3131.0
SS;2580152;2023-04-19T00:00:00Z;Michigan;Detroit;18445 Cathedral St;0;0;0;0;0;1;Cody Tech High School;26163;Wayne County;48134.0;1757043.0;42/1000;4.86%;D;$70843.33;$62254.41;3127.0;3124.0
SS;2582494;2023-04-19T00:00:00Z;Missouri;Grandview;2300 Highgrove Rd;0;0;0;0;0;1;Grandview High School;29095;Jackson County;64133.0;716531.0;60/1000;2.94%;R;$73555.42;$73465.30;3038.0;3078.0
SS;2577147;2023-04-19T00:00:00Z;Florida;Sebastian;9001 Shark Blvd;0;0;0;0;0;1;Sebastian River High School;12061;Indian River County;32967.0;167352.0;19/1000;3.51%;R;$73471.35;$71933.27;2244.0;2471.0
SS;2577143;2023-04-19T00:00:00Z;Florida;Panama City;1000 School Ave;0;0;0;0;0;1;Rutherford High School;12005;Bay County;32401.0;185134.0;40/1000;2.76%;R;$72379.42;$69290.22;2517.0;2787.0
SS;2577069;2023-04-19T00:00:00Z;Florida;Avon Park;700 E Main St;0;0;0;0;0;1;Avon Park High School;12055;Highlands County;33870.0;105618.0;28/1000;4.35%;R;$64323.44;$51050.71;2121.0;2208.0
SS;2576998;2023-04-18T00:00:00Z;Florida;Boynton Beach;101 S Congress Ave;0;0;0;0;0;1;Congress Community Middle School;12099;Palm Beach County;33409.0;1518477.0;32/1000;2.99%;R;$84015.42;$80472.36;3059.0;3077.0
SS;2576202;2023-04-18T00:00:00Z;California;Indio;83501 Dillon Ave;0;0;0;0;0;1;Amistad High School;6065;Riverside County;92591.0;2473902.0;30/1000;4.35%;D;$83185.10;$79001.95;3122.0;3120.0
SS;2576112;2023-04-18T00:00:00Z;Florida;St Petersburg;850 34th St S;0;0;0;0;0;1;Gibbs High School;12103;Pinellas County;33770.0;961739.0;38/1000;2.72%;R;$76608.95;$74353.50;2972.0;3027.0
SS;2682826;2023-04-17T00:00:00Z;Utah;Salt Lake City;1545 N Morton Dr;0;0;0;0;0;0;North Star Elementary School;49035;Salt Lake County;84020.0;1186257.0;49/1000;2.35%;R;$80188.94;$89468.38;3111.0;3103.0
SS;2575231;2023-04-17T00:00:00Z;West Virginia;Ripley;2 School St;0;0;0;0;0;1;Ripley High School;54035;Jackson County;25241.0;27716.0;10/1000;4.52%;R;$72745.46;$64825.58;2116.0;1760.0
SS;2574858;2023-04-16T00:00:00Z;California;Lemoore;101 E Bush St;0;0;0;0;0;1;Lemoore High School;6031;Kings County;93204.0;152981.0;25/1000;7.52%;D;$73178.67;$61931.98;2912.0;2850.0
SS;2580929;2023-04-15T00:00:00Z;Pennsylvania;Bethlehem;27 Memorial Dr W;0;0;0;0;0;4;Lehigh University;42095;Northampton County;18040.0;318526.0;16/1000;4.42%;D;$84041.19;$86159.95;2712.0;2777.0
SS;2572601;2023-04-15T00:00:00Z;Maryland;Bowie;14000 Jericho Park Rd;0;0;0;0;0;0;Bowie State University;24033;Prince George's County;20782.0;946971.0;26/1000;3.66%;D;$86111.53;$100715.20;3072.0;3066.0
SS;2573244;2023-04-15T00:00:00Z;Pennsylvania;Lincoln University;1570 Baltimore Pike;0;2;2;0;0;0;Lincoln University / Yardfest;42029;Chester County;19390.0;545823.0;13/1000;3.31%;D;$98654.15;$125995.66;2959.0;2943.0
SS;2572510;2023-04-14T00:00:00Z;Illinois;Dunlap;5200 W Cedar Hills Dr;0;0;0;0;0;1;Dunlap Middle School;17143;Peoria County;61529.0;178383.0;39/1000;5.29%;D;$77129.06;$75040.45;2991.0;2938.0
SS;2572080;2023-04-14T00:00:00Z;Tennessee;Harrison;5728 TN-58;0;0;0;0;0;1;Central High School;47065;Hamilton County;37350.0;374682.0;42/1000;3.55%;R;$67642.90;$77019.14;2792.0;2872.0
SS;2574053;2023-04-14T00:00:00Z;Georgia;Oxford;801 Emory St;0;0;0;0;0;0;Oxford College of Emory University;13217;Newton County;30014.0;117621.0;24/1000;3.54%;D;$73578.17;$64460.03;1834.0;1941.0
SS;2571988;2023-04-14T00:00:00Z;Mississippi;Jackson;1400 Murrah Dr;0;0;0;0;0;1;Murrah High School;28049;Hinds County;39209.0;217730.0;48/1000;4.10%;R;$68369.94;$58186.13;3015.0;2937.0
SS;2572869;2023-04-14T00:00:00Z;Iowa;Ames;1801 Ridgewood Ave;0;0;0;0;0;1;Ames High School;19169;Story County;50278.0;99673.0;17/1000;2.06%;R;$74376.38;$90880.27;2386.0;2304.0
SS;2571900;2023-04-14T00:00:00Z;North Carolina;Elizabeth City;48 Hollowell Dr;0;0;0;0;0;0;Williams Hall - Elizabeth City State University;37139;Pasquotank County;27909.0;40938.0;32/1000;4.66%;D;$71741.68;$68019.01;1046.0;1682.0
SS;2571341;2023-04-13T00:00:00Z;Tennessee;Crossville;660 Stanley St;0;0;0;0;0;1;Cumberland County High School;47035;Cumberland County;38555.0;63522.0;23/1000;4.45%;R;$60987.55;$58248.76;1987.0;1180.0
SS;2571897;2023-04-13T00:00:00Z;Georgia;Atlanta;2051 Brendon Dr;0;0;0;0;0;1;Kingsley Elementary School;13121;Fulton County;30268.0;1074634.0;51/1000;3.28%;D;$79612.86;$98122.47;3063.0;3057.0
SS;2572983;2023-04-13T00:00:00Z;Wisconsin;Manitowoc;2109 Marshall St;0;0;0;0;0;2;Roncalli Middle School;55071;Manitowoc County;54220.0;81172.0;19/1000;2.87%;D;$67540.95;$74558.87;2218.0;2491.0
SS;2571994;2023-04-13T00:00:00Z;New Mexico;Albuquerque;7311 Glenrio Rd NW;0;0;0;0;0;1;La Academia de Esperanza Charter School;35001;Bernalillo County;87026.0;672508.0;74/1000;3.76%;D;$67375.24;$69691.71;3066.0;3053.0
SS;2571958;2023-04-13T00:00:00Z;Oklahoma;Tulsa;6636 S Mingo Rd;0;0;0;0;0;0;Union High School;40143;Tulsa County;74047.0;677358.0;51/1000;3.12%;R;$72756.91;$72560.66;2762.0;3024.0
SS;2571022;2023-04-13T00:00:00Z;Maryland;Odenton;1905 Town Center Blvd;0;0;0;0;0;1;Seven Oaks Elementary School;24003;Anne Arundel County;21401.0;593286.0;26/1000;2.92%;D;$93507.39;$119051.24;2843.0;2985.0
SS;2628051;2023-04-13T00:00:00Z;New Hampshire;Portsmouth;50 Andrew Jarvis Dr;0;0;0;0;0;1;Portsmouth High School;33015;Rockingham County;3801.0;319424.0;12/1000;2.66%;D;$82497.55;$115377.26;2947.0;2891.0
